id,family_id,class_code,source_kind,owner_stage,destination,status,package_status,possible_reference_ids,evidence,evidence_level,legacy-vector-symbols,transformer-vector-shapes,guy-vector-shapes,declarative-vector-packages,raster-template,raster-hough-generalizado,structural-raster-graph,structural-vector-graph,document-local-legend,learned-e11
cemig-eo-r3-s08-v006,family-f02-08,POSTE_AT,EC,E07,support_review,ainda_nao_suportado,pending,,"Forma E01: Anel com centro preto. Círculo, retângulo e octógono repetem §3 e outros suportes; material e rede AT exigem contexto além da forma.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s09-v001,family-f02-09,SUBESTACAO,EC,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Quadrado vazio. Quadrado simples e cor isolada não distinguem subestação de quadros de legenda ou outras estruturas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s09-v002,family-f02-09,SUBESTACAO,EC,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Quadrado laranja. Quadrado simples e cor isolada não distinguem subestação de quadros de legenda ou outras estruturas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s09-v003,family-f02-09,SUBESTACAO,EC,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Quadrado azul. Quadrado simples e cor isolada não distinguem subestação de quadros de legenda ou outras estruturas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s09-v004,family-f02-09,SUBESTACAO,EC,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Quadrado verde escuro. Quadrado simples e cor isolada não distinguem subestação de quadros de legenda ou outras estruturas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s10-v001,family-f02-10,ESTRUTURA_POSTE_MT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Retângulo horizontal. Retângulos simples se confundem com §12; contorno ortogonal desta variante ainda não tem positivo/negativo independente.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s10-v002,family-f02-10,ESTRUTURA_POSTE_MT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Quadrado. Retângulos simples se confundem com §12; contorno ortogonal desta variante ainda não tem positivo/negativo independente.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s10-v003,family-f02-10,ESTRUTURA_POSTE_MT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Retângulo horizontal maior. Retângulos simples se confundem com §12; contorno ortogonal desta variante ainda não tem positivo/negativo independente.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s10-v004,family-f02-10,ESTRUTURA_POSTE_MT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Contorno em L. Retângulos simples se confundem com §12; contorno ortogonal desta variante ainda não tem positivo/negativo independente.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s10-v005,family-f02-10,ESTRUTURA_POSTE_MT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Contorno ortogonal curto. Retângulos simples se confundem com §12; contorno ortogonal desta variante ainda não tem positivo/negativo independente.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s11-v001,family-f02-11,TORRE_AT,EC,E07,support_review,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s11-v002,family-f02-11,TORRE_AT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Dois quadrados com diagonais ligados por retângulo. Pórtico-2 e Pórtico-3 compartilham desenho na F02 p13; não duplicar achado sem modelar alternativas da mesma forma.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s11-v003,family-f02-11,TORRE_AT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Quadro retangular com dois extremos cruzados. Pórtico-2 e Pórtico-3 compartilham desenho na F02 p13; não duplicar achado sem modelar alternativas da mesma forma.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s12-v001,family-f02-12,ESTRUTURA_POSTE_AT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Quadrado. Quadrado e retângulos repetem §10; proporção na tabela não comprova tipo de suporte num projeto.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s12-v002,family-f02-12,ESTRUTURA_POSTE_AT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Retângulo horizontal. Quadrado e retângulos repetem §10; proporção na tabela não comprova tipo de suporte num projeto.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s12-v003,family-f02-12,ESTRUTURA_POSTE_AT,EC,E07,support_review,ainda_nao_suportado,pending,,Forma E01: Retângulo horizontal longo. Quadrado e retângulos repetem §10; proporção na tabela não comprova tipo de suporte num projeto.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s13-v001,family-f02-13,ESTRUTURA_MONTAGEM_MT_BT,AEC,E07,support_review,ainda_nao_suportado,pending,,"Forma E01: Círculo verde claro. Ponto colorido indica montagem, não ativo isolado; cor, estado e anotação exigem contexto e negativo calibrado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s13-v002,family-f02-13,ESTRUTURA_MONTAGEM_MT_BT,AEC,E07,support_review,ainda_nao_suportado,pending,,"Forma E01: Círculo verde escuro. Ponto colorido indica montagem, não ativo isolado; cor, estado e anotação exigem contexto e negativo calibrado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s13-v003,family-f02-13,ESTRUTURA_MONTAGEM_MT_BT,AEC,E07,support_review,ainda_nao_suportado,pending,,"Forma E01: Círculo vermelho. Ponto colorido indica montagem, não ativo isolado; cor, estado e anotação exigem contexto e negativo calibrado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s13-v004,family-f02-13,CONVENCAO_EO,AEC,E07,document_convention,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s13-v005,family-f02-13,CONVENCAO_EO,AEC,E07,document_convention,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s13-v006,family-f02-13,CONVENCAO_EO,AEC,E07,document_convention,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s14-v001,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v001;cemig-eo-r3-s14-v002;cemig-eo-r3-s14-v003;cemig-eo-r3-s15-v001,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v002,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v001;cemig-eo-r3-s14-v002;cemig-eo-r3-s14-v003;cemig-eo-r3-s15-v001,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v003,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v001;cemig-eo-r3-s14-v002;cemig-eo-r3-s14-v003;cemig-eo-r3-s15-v001,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v004,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v004;cemig-eo-r3-s14-v005;cemig-eo-r3-s14-v006,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v005,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v004;cemig-eo-r3-s14-v005;cemig-eo-r3-s14-v006,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v006,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v004;cemig-eo-r3-s14-v005;cemig-eo-r3-s14-v006,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v007,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v007;cemig-eo-r3-s14-v008;cemig-eo-r3-s14-v009;cemig-eo-r3-s15-v002,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v008,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v007;cemig-eo-r3-s14-v008;cemig-eo-r3-s14-v009;cemig-eo-r3-s15-v002,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v009,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v007;cemig-eo-r3-s14-v008;cemig-eo-r3-s14-v009;cemig-eo-r3-s15-v002,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v010,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v010;cemig-eo-r3-s14-v011;cemig-eo-r3-s14-v012,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v011,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v010;cemig-eo-r3-s14-v011;cemig-eo-r3-s14-v012,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v012,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v010;cemig-eo-r3-s14-v011;cemig-eo-r3-s14-v012,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v013,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v013;cemig-eo-r3-s14-v014;cemig-eo-r3-s14-v015,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v014,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v013;cemig-eo-r3-s14-v014;cemig-eo-r3-s14-v015,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s14-v015,family-f02-14,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v013;cemig-eo-r3-s14-v014;cemig-eo-r3-s14-v015,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s15-v001,family-f02-15,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v001;cemig-eo-r3-s14-v002;cemig-eo-r3-s14-v003;cemig-eo-r3-s15-v001,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s15-v002,family-f02-15,ESTAI,AEC,E06,mechanical_relation,alternativa_sem_id_resolvido,nao_aplicavel,cemig-eo-r3-s14-v007;cemig-eo-r3-s14-v008;cemig-eo-r3-s14-v009;cemig-eo-r3-s15-v002,E06 controle autoral pareado; MT/AT e situação indeterminadas,documented,fora_do_dominio,fora_do_dominio,alternativa_sintetica,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s16-v001,family-f02-16,CABO_AEREO,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Linha contínuo preto. Cor/tracejado de linha aérea só tem sentido com continuidade, tensão e contexto de rede; trecho isolado é ambíguo.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
